49
2775
-5.685425,50.037738,0.0 
-5.646973,50.044794,0.0 
-5.625,50.046557,0.0 
-5.597534,50.048321,0.0 
-5.581055,50.050085,0.0 
-5.553589,50.062429,0.0 
-5.539856,50.08182,0.0 
-5.537109,50.097679,0.0 
-5.553589,50.115295,0.0 
-5.531616,50.122339,0.0 
-5.471191,50.122339,0.0 
-5.451965,50.113533,0.0 
-5.429993,50.097679,0.0 
-5.40802,50.101203,0.0 
-5.386047,50.099441,0.0 
-5.366821,50.090631,0.0 
-5.325623,50.080057,0.0 
-5.300903,50.064192,0.0 
-5.28717,50.046557,0.0 
-5.276184,50.037738,0.0 
-5.265198,50.028917,0.0 
-5.265198,50.009504,0.0 
-5.259705,49.99185,0.0 
-5.243225,49.970656,0.0 
-5.213013,49.963589,0.0 
-5.1828,49.974189,0.0 
-5.174561,49.981254,0.0 
-5.169067,49.998912,0.0 
-5.133362,50.004209,0.0 
-5.089417,50.000678,0.0 
-5.081177,50.020094,0.0 
-5.050964,50.035974,0.0 
-5.075684,50.080057,0.0 
-5.092163,50.095917,0.0 
-5.114136,50.097679,0.0 
-5.097656,50.104726,0.0 
-5.083923,50.115295,0.0 
-5.072937,50.138185,0.0 
-5.064697,50.152266,0.0 
-5.045471,50.169862,0.0 
-5.061951,50.199759,0.0 
-5.050964,50.201517,0.0 
-5.028992,50.187451,0.0 
-5.026245,50.175139,0.0 
-5.023499,50.155786,0.0 
-5.009766,50.139946,0.0 
-4.996033,50.141706,0.0 
-4.9823,50.159305,0.0 
-4.979553,50.178657,0.0 
-4.960327,50.192726,0.0 
-4.941101,50.205033,0.0 
-4.916382,50.192726,0.0 
-4.902649,50.203275,0.0 
-4.883423,50.219095,0.0 
-4.864197,50.229638,0.0 
-4.822998,50.229638,0.0 
-4.806519,50.213822,0.0 
-4.798279,50.222609,0.0 
-4.776306,50.241935,0.0 
-4.768066,50.25423,0.0 
-4.779053,50.266521,0.0 
-4.779053,50.280564,0.0 
-4.768066,50.298113,0.0 
-4.746094,50.303376,0.0 
-4.768066,50.315654,0.0 
-4.754333,50.32793,0.0 
-4.726868,50.334943,0.0 
-4.696655,50.340202,0.0 
-4.682922,50.326176,0.0 
-4.680176,50.317408,0.0 
-4.663696,50.317408,0.0 
-4.641724,50.322669,0.0 
-4.619751,50.322669,0.0 
-4.603271,50.324423,0.0 
-4.578552,50.331436,0.0 
-4.562073,50.32793,0.0 
-4.534607,50.322669,0.0 
-4.504395,50.324423,0.0 
-4.490662,50.334943,0.0 
-4.479675,50.334943,0.0 
-4.454956,50.341955,0.0 
-4.424744,50.361233,0.0 
-4.397278,50.362985,0.0 
-4.361572,50.35948,0.0 
-4.328613,50.35948,0.0 
-4.281921,50.352471,0.0 
-4.257202,50.343708,0.0 
-4.235229,50.329683,0.0 
-4.22699,50.317408,0.0 
-4.22699,50.310392,0.0 
-4.229736,50.30513,0.0 
-4.21051,50.312146,0.0 
-4.188538,50.315654,0.0 
-4.191284,50.32793,0.0 
-4.185791,50.338449,0.0 
-4.161072,50.350718,0.0 
-4.163818,50.362985,0.0 
-4.136353,50.362985,0.0 
-4.125366,50.352471,0.0 
-4.130859,50.336696,0.0 
-4.125366,50.322669,0.0 
-4.111633,50.310392,0.0 
-4.092407,50.315654,0.0 
-4.073181,50.306884,0.0 
-4.062195,50.294603,0.0 
-4.031982,50.292849,0.0 
-3.996277,50.301621,0.0 
-3.977051,50.303376,0.0 
-3.960571,50.301621,0.0 
-3.949585,50.310392,0.0 
-3.944092,50.301621,0.0 
-3.924866,50.292849,0.0 
-3.894653,50.287584,0.0 
-3.900146,50.280564,0.0 
-3.88092,50.271788,0.0 
-3.861694,50.259498,0.0 
-3.861694,50.245448,0.0 
-3.869934,50.233152,0.0 
-3.858948,50.234909,0.0 
-3.842468,50.231395,0.0 
-3.812256,50.21558,0.0 
-3.790283,50.212064,0.0 
-3.782043,50.219095,0.0 
-3.782043,50.229638,0.0 
-3.760071,50.220852,0.0 
-3.738098,50.208549,0.0 
-3.729858,50.198001,0.0 
-3.713379,50.199759,0.0 
-3.691406,50.210307,0.0 
-3.67218,50.222609,0.0 
-3.650208,50.217337,0.0 
-3.636475,50.220852,0.0 
-3.658447,50.233152,0.0 
-3.650208,50.255986,0.0 
-3.650208,50.268277,0.0 
-3.641968,50.284074,0.0 
-3.619995,50.306884,0.0 
-3.595276,50.320916,0.0 
-3.55957,50.329683,0.0 
-3.562317,50.340202,0.0 
-3.543091,50.336696,0.0 
-3.526611,50.34546,0.0 
-3.499146,50.350718,0.0 
-3.499146,50.357728,0.0 
-3.515625,50.373496,0.0 
-3.496399,50.384005,0.0 
-3.477173,50.389259,0.0 
-3.496399,50.403266,0.0 
-3.515625,50.405017,0.0 
-3.529358,50.406767,0.0 
-3.551331,50.405017,0.0 
-3.554077,50.413769,0.0 
-3.554077,50.426019,0.0 
-3.551331,50.434767,0.0 
-3.551331,50.443513,0.0 
-3.529358,50.44876,0.0 
-3.507385,50.445262,0.0 
-3.496399,50.452258,0.0 
-3.485413,50.46275,0.0 
-3.485413,50.467995,0.0 
-3.488159,50.473239,0.0 
-3.501892,50.478483,0.0 
-3.507385,50.488969,0.0 
-3.510132,50.51168,0.0 
-3.493652,50.537872,0.0 
-3.46344,50.571027,0.0 
-3.441467,50.583237,0.0 
-3.438721,50.600673,0.0 
-3.424988,50.618103,0.0 
-3.444214,50.644236,0.0 
-3.435974,50.645977,0.0 
-3.424988,50.635526,0.0 
-3.405762,50.619846,0.0 
-3.378296,50.611132,0.0 
-3.345337,50.614617,0.0 
-3.315125,50.625073,0.0 
-3.295898,50.632042,0.0 
-3.287659,50.642494,0.0 
-3.276672,50.658167,0.0 
-3.268433,50.665131,0.0 
-3.227234,50.672095,0.0 
-3.197021,50.672095,0.0 
-3.188782,50.677316,0.0 
-3.169556,50.684278,0.0 
-3.15033,50.684278,0.0 
-3.106384,50.684278,0.0 
-3.092651,50.687758,0.0 
-3.073425,50.701677,0.0 
-3.054199,50.701677,0.0 
-3.040466,50.689498,0.0 
-3.015747,50.696458,0.0 
-2.969055,50.706895,0.0 
-2.922363,50.722547,0.0 
-2.892151,50.729502,0.0 
-2.793274,50.713852,0.0 
-2.69989,50.686018,0.0 
-2.620239,50.652943,0.0 
-2.598267,50.642494,0.0 
-2.543335,50.623331,0.0 
-2.526855,50.612875,0.0 
-2.502136,50.595443,0.0 
-2.485657,50.584981,0.0 
-2.463684,50.586724,0.0 
-2.466431,50.600673,0.0 
-2.438965,50.619846,0.0 
-2.422485,50.632042,0.0 
-2.384033,50.628558,0.0 
-2.356567,50.6303,0.0 
-2.340088,50.625073,0.0 
